ID;STATUS;AANBIEDER;AANSLUITINGEN;DATUMPLAATSING;ADRES;geo_shape;geo_point_2d
308619.0;Bestaand;OPCHARGE;2.0;2023-12-07T02:00:00+01:00;MendeLssohnlaan;"{""coordinates"": [5.451743848938658, 51.42639969446529], ""type"": ""Point""}";51.42639969446529, 5.451743848938658
308342.0;Bestaand;E-flux;2.0;2022-12-05T02:00:00+01:00;Strijpsestraat;"{""coordinates"": [5.4526281167920025, 51.44086832834901], ""type"": ""Point""}";51.44086832834901, 5.4526281167920025
308356.0;Bestaand;OPCHARGE;2.0;2023-03-27T04:00:00+02:00;Knokkelaan;"{""coordinates"": [5.479576510344408, 51.4782124085619], ""type"": ""Point""}";51.4782124085619, 5.479576510344408
308145.0;Bestaand;Allego;2.0;2022-10-26T04:00:00+02:00;Brahmslaan;"{""coordinates"": [5.460700360967128, 51.424126852289156], ""type"": ""Point""}";51.424126852289156, 5.460700360967128
308079.0;Bestaand;Allego;2.0;2022-10-31T02:00:00+01:00;Gemmastraat;"{""coordinates"": [5.465436665525525, 51.45015271538821], ""type"": ""Point""}";51.45015271538821, 5.465436665525525
308330.0;Bestaand;Park n charge;2.0;2022-11-01T02:00:00+01:00;Getterhof;"{""coordinates"": [5.443582041746455, 51.45074603847812], ""type"": ""Point""}";51.45074603847812, 5.443582041746455
308121.0;Bestaand;Allego;2.0;2022-11-30T02:00:00+01:00;Alpenroosstraat;"{""coordinates"": [5.492853246813479, 51.42140789344389], ""type"": ""Point""}";51.42140789344389, 5.492853246813479
308088.0;Bestaand;Allego;2.0;2022-10-10T04:00:00+02:00;Stevertsemolen;"{""coordinates"": [5.4810656477869175, 51.449017982996104], ""type"": ""Point""}";51.449017982996104, 5.4810656477869175
307919.0;Bestaand;EVnetNL;2.0;2022-11-03T02:00:00+01:00;Lijsterlaan;"{""coordinates"": [5.494501540444176, 51.44216845434256], ""type"": ""Point""}";51.44216845434256, 5.494501540444176
308011.0;Bestaand;;2.0;2022-11-15T02:00:00+01:00;;"{""coordinates"": [5.484098088785318, 51.44489672080253], ""type"": ""Point""}";51.44489672080253, 5.484098088785318
308086.0;Bestaand;Allego;2.0;2022-11-24T02:00:00+01:00;Schonberglaan;"{""coordinates"": [5.453480154225089, 51.41675007477616], ""type"": ""Point""}";51.41675007477616, 5.453480154225089
307915.0;Bestaand;EVnetNL;2.0;2022-12-06T02:00:00+01:00;Allersma;"{""coordinates"": [5.442096553825307, 51.41359818870929], ""type"": ""Point""}";51.41359818870929, 5.442096553825307
308368.0;Bestaand;Park n charge;2.0;2022-12-13T02:00:00+01:00;Jeroen Boschlaan;"{""coordinates"": [5.505004330904794, 51.43668198143972], ""type"": ""Point""}";51.43668198143972, 5.505004330904794
307977.0;Bestaand;Allego;2.0;2023-01-24T02:00:00+01:00;Bomansplaats;"{""coordinates"": [5.484523120386736, 51.43096517249472], ""type"": ""Point""}";51.43096517249472, 5.484523120386736
308095.0;Bestaand;Allego;2.0;2022-10-10T04:00:00+02:00;Fruinlaan;"{""coordinates"": [5.46041180304985, 51.472575771504005], ""type"": ""Point""}";51.472575771504005, 5.46041180304985
308190.0;Bestaand;Park n charge;2.0;2022-10-10T04:00:00+02:00;Opwettensemolen;"{""coordinates"": [5.477715949418625, 51.449320470262805], ""type"": ""Point""}";51.449320470262805, 5.477715949418625
307964.0;Bestaand;EVnetNL;2.0;2022-10-10T04:00:00+02:00;Ds Th. Fliednerstraat, eigen terrein;"{""coordinates"": [5.4897631670875136, 51.45279825429043], ""type"": ""Point""}";51.45279825429043, 5.4897631670875136
308140.0;Bestaand;Allego;2.0;2022-10-26T04:00:00+02:00;t Vonderke;"{""coordinates"": [5.467643324968943, 51.43734502820515], ""type"": ""Point""}";51.43734502820515, 5.467643324968943
308331.0;Bestaand;OPCHARGE;2.0;2022-11-01T02:00:00+01:00;Frederiklaan;"{""coordinates"": [5.460043238025088, 51.442834129499225], ""type"": ""Point""}";51.442834129499225, 5.460043238025088
308335.0;Aangevraagde locatie;OPCHARGE;2.0;;Tovermolen;"{""coordinates"": [5.4783655559162625, 51.487873812901924], ""type"": ""Point""}";51.487873812901924, 5.4783655559162625
308172.0;Bestaand;Allego;2.0;2022-11-30T02:00:00+01:00;Mimosalaan;"{""coordinates"": [5.49558704569421, 51.42315981943362], ""type"": ""Point""}";51.42315981943362, 5.49558704569421
308198.0;Bestaand;Allego;2.0;2022-11-15T02:00:00+01:00;Condensatorstraat;"{""coordinates"": [5.5119099033884495, 51.4441940058251], ""type"": ""Point""}";51.4441940058251, 5.5119099033884495
308201.0;Bestaand;Allego;2.0;2022-10-26T04:00:00+02:00;Aalsterweg;"{""coordinates"": [5.483114060805235, 51.41415758860338], ""type"": ""Point""}";51.41415758860338, 5.483114060805235
308222.0;Aangevraagde locatie;Allego;2.0;;;"{""coordinates"": [5.499095604489148, 51.41865500914493], ""type"": ""Point""}";51.41865500914493, 5.499095604489148
308185.0;Bestaand;Allego;2.0;2022-09-21T04:00:00+02:00;Twickel;"{""coordinates"": [5.435598486967063, 51.415515228342514], ""type"": ""Point""}";51.415515228342514, 5.435598486967063
308074.0;Bestaand;Park n charge;2.0;2022-09-27T04:00:00+02:00;Tarantostraat;"{""coordinates"": [5.4983631162315625, 51.483889408779554], ""type"": ""Point""}";51.483889408779554, 5.4983631162315625
308160.0;Bestaand;Allego;2.0;2022-09-27T04:00:00+02:00;Vuurvogel;"{""coordinates"": [5.480181719659933, 51.488495407367246], ""type"": ""Point""}";51.488495407367246, 5.480181719659933
308205.0;Voorgestelde locatie;OPCHARGE;2.0;2022-04-26T04:00:00+02:00;Deflectiespoelstraat;"{""coordinates"": [5.447164347367249, 51.45213329073989], ""type"": ""Point""}";51.45213329073989, 5.447164347367249
308085.0;Bestaand;Allego;2.0;2023-02-15T02:00:00+01:00;Vaalserbergweg;"{""coordinates"": [5.456440961975451, 51.48177800319901], ""type"": ""Point""}";51.48177800319901, 5.456440961975451
308004.0;Bestaand;Allego;2.0;2022-10-03T04:00:00+02:00;Pieter Lastmanstraat;"{""coordinates"": [5.517718388181807, 51.43741820731927], ""type"": ""Point""}";51.43741820731927, 5.517718388181807
308171.0;Bestaand;Allego;2.0;2022-10-03T04:00:00+02:00;Raatven;"{""coordinates"": [5.510703245257973, 51.41913729197314], ""type"": ""Point""}";51.41913729197314, 5.510703245257973
307931.0;Bestaand;EVnetNL;2.0;2022-10-05T04:00:00+02:00;Biesterweg;"{""coordinates"": [5.487300991413063, 51.4263592908426], ""type"": ""Point""}";51.4263592908426, 5.487300991413063
308115.0;Bestaand;Allego;2.0;;Antoon Coolenlaan (parkeerterrein);"{""coordinates"": [5.475909232481736, 51.4170335815637], ""type"": ""Point""}";51.4170335815637, 5.475909232481736
308186.0;Bestaand;Allego;2.0;2022-10-06T04:00:00+02:00;Hadewychlaan;"{""coordinates"": [5.50124922858924, 51.42771755263618], ""type"": ""Point""}";51.42771755263618, 5.50124922858924
308047.0;Bestaand;OPCHARGE;2.0;2022-10-18T04:00:00+02:00;Vlaanderenlaan;"{""coordinates"": [5.477402890066751, 51.47720712272881], ""type"": ""Point""}";51.47720712272881, 5.477402890066751
308326.0;Bestaand;OPCHARGE;2.0;2022-10-26T04:00:00+02:00;Sint Martinusstraat;"{""coordinates"": [5.46977641862355, 51.43464420846059], ""type"": ""Point""}";51.43464420846059, 5.46977641862355
308137.0;Bestaand;Park n charge;2.0;2022-11-23T02:00:00+01:00;Frans Masereelstraat;"{""coordinates"": [5.497232325271213, 51.433170140598], ""type"": ""Point""}";51.433170140598, 5.497232325271213
307949.0;Bestaand;EVnetNL;2.0;2022-11-30T02:00:00+01:00;Jacob van Maerlantlaan;"{""coordinates"": [5.475393374242932, 51.42949669429507], ""type"": ""Point""}";51.42949669429507, 5.475393374242932
308341.0;Bestaand;Allego;2.0;2022-11-30T02:00:00+01:00;Van Meursstraat;"{""coordinates"": [5.472836477120577, 51.429897880891474], ""type"": ""Point""}";51.429897880891474, 5.472836477120577
308123.0;Bestaand;Allego;2.0;2022-10-31T02:00:00+01:00;Amundsenlaan;"{""coordinates"": [5.478354038414208, 51.45490570771628], ""type"": ""Point""}";51.45490570771628, 5.478354038414208
308415.0;Bestaand;OPCHARGE;2.0;2023-02-10T02:00:00+01:00;Albert Camuslaan 1;"{""coordinates"": [5.470642809804728, 51.48893503993031], ""type"": ""Point""}";51.48893503993031, 5.470642809804728
307995.0;Bestaand;EVnetNL;2.0;2022-12-19T02:00:00+01:00;Tramstraat;"{""coordinates"": [5.483288688531714, 51.4404594068248], ""type"": ""Point""}";51.4404594068248, 5.483288688531714
307997.0;Bestaand;Allego;2.0;2022-10-24T04:00:00+02:00;Firmamentlaan;"{""coordinates"": [5.497119992564447, 51.46842593463086], ""type"": ""Point""}";51.46842593463086, 5.497119992564447
308002.0;Bestaand;EVnetNL;2.0;2022-10-03T04:00:00+02:00;Floraplein;"{""coordinates"": [5.497701738938533, 51.41670450912969], ""type"": ""Point""}";51.41670450912969, 5.497701738938533
308003.0;Bestaand;Allego;2.0;2022-12-07T02:00:00+01:00;Picushof;"{""coordinates"": [5.492437266177412, 51.43731492700573], ""type"": ""Point""}";51.43731492700573, 5.492437266177412
308010.0;Bestaand;Allego;2.0;2022-09-14T04:00:00+02:00;Bosfazant;"{""coordinates"": [5.4166755762842085, 51.44450967071866], ""type"": ""Point""}";51.44450967071866, 5.4166755762842085
308014.0;Bestaand;EVnetNL;2.0;2022-09-20T04:00:00+02:00;Pietersbergweg;"{""coordinates"": [5.460275196859116, 51.48109534389262], ""type"": ""Point""}";51.48109534389262, 5.460275196859116
307900.0;Bestaand;EVnetNL;2.0;2022-09-28T04:00:00+02:00;Klundertstraat;"{""coordinates"": [5.435901278963346, 51.43917234177628], ""type"": ""Point""}";51.43917234177628, 5.435901278963346
307902.0;Bestaand;EVnetNL;2.0;2022-09-27T04:00:00+02:00;Anconalaan;"{""coordinates"": [5.500067185286218, 51.486135697250575], ""type"": ""Point""}";51.486135697250575, 5.500067185286218
307903.0;Bestaand;;1.0;2022-10-26T04:00:00+02:00;Julianastraat;"{""coordinates"": [5.468774348142098, 51.43698482880509], ""type"": ""Point""}";51.43698482880509, 5.468774348142098
307905.0;Bestaand;;1.0;2022-10-06T04:00:00+02:00;Torenallee;"{""coordinates"": [5.458900744270603, 51.44542278537904], ""type"": ""Point""}";51.44542278537904, 5.458900744270603
307907.0;Bestaand;EVnetNL;2.0;2022-09-28T04:00:00+02:00;Welschapsedijk;"{""coordinates"": [5.430304179239265, 51.440448070269355], ""type"": ""Point""}";51.440448070269355, 5.430304179239265
307912.0;Aangevraagde locatie;EVnetNL;2.0;2022-09-12T04:00:00+02:00;Grasparkiet;"{""coordinates"": [5.411870183021714, 51.439155444394814], ""type"": ""Point""}";51.439155444394814, 5.411870183021714
307921.0;Bestaand;EVnetNL;2.0;2022-12-07T02:00:00+01:00;Picushof;"{""coordinates"": [5.492405510847326, 51.43732110395258], ""type"": ""Point""}";51.43732110395258, 5.492405510847326
307923.0;Bestaand;EVnetNL;2.0;2022-10-05T04:00:00+02:00;Charles Roelslaan;"{""coordinates"": [5.475888279507835, 51.40872148846414], ""type"": ""Point""}";51.40872148846414, 5.475888279507835
307924.0;Bestaand;;2.0;2022-09-15T04:00:00+02:00;St Petrus Canissiuslaan;"{""coordinates"": [5.509256656691357, 51.42780621504954], ""type"": ""Point""}";51.42780621504954, 5.509256656691357
307933.0;Bestaand;EVnetNL;1.0;2022-10-24T04:00:00+02:00;Sumatralaan;"{""coordinates"": [5.496855688123595, 51.45322322122792], ""type"": ""Point""}";51.45322322122792, 5.496855688123595
307935.0;Bestaand;;2.0;2022-09-14T04:00:00+02:00;Ardechelaan, parkeerplaats;"{""coordinates"": [5.440904319461989, 51.48889726044871], ""type"": ""Point""}";51.48889726044871, 5.440904319461989
307941.0;Bestaand;EVnetNL;2.0;2022-11-01T02:00:00+01:00;Langenakkerweg;"{""coordinates"": [5.450202740276187, 51.44418063450457], ""type"": ""Point""}";51.44418063450457, 5.450202740276187
307945.0;Bestaand;Allego;2.0;2022-11-01T02:00:00+01:00;Bredalaan;"{""coordinates"": [5.442069059113355, 51.438826692203385], ""type"": ""Point""}";51.438826692203385, 5.442069059113355
307955.0;Bestaand;;;;Willaertplein;"{""coordinates"": [5.46148057969857, 51.4229606950203], ""type"": ""Point""}";51.4229606950203, 5.46148057969857
307956.0;;;;;Willaertplein;"{""coordinates"": [5.461291492831455, 51.4230515743452], ""type"": ""Point""}";51.4230515743452, 5.461291492831455
307973.0;Aangevraagde locatie;Allego;2.0;2022-11-24T02:00:00+01:00;Puthof;"{""coordinates"": [5.443511055992512, 51.415777729181535], ""type"": ""Point""}";51.415777729181535, 5.443511055992512
307976.0;Bestaand;Allego;2.0;2022-11-29T02:00:00+01:00;Genneperweg;"{""coordinates"": [5.4669323276634465, 51.424509163456804], ""type"": ""Point""}";51.424509163456804, 5.4669323276634465
307904.0;Bestaand;EVnetNL;1.0;2022-10-06T04:00:00+02:00;Torenallee;"{""coordinates"": [5.458936155404045, 51.44541151872711], ""type"": ""Point""}";51.44541151872711, 5.458936155404045
308018.0;Bestaand;E-flux;2.0;2022-09-14T04:00:00+02:00;Waterwijk, th hu 13;"{""coordinates"": [5.394465156334661, 51.43780667887514], ""type"": ""Point""}";51.43780667887514, 5.394465156334661
308024.0;Bestaand;Park n charge;2.0;2022-12-01T02:00:00+01:00;Breitnerstraat;"{""coordinates"": [5.49159744888564, 51.436126723958694], ""type"": ""Point""}";51.436126723958694, 5.49159744888564
308034.0;Bestaand;Allego;2.0;2022-10-12T04:00:00+02:00;‘t Hofke;"{""coordinates"": [5.52049075548566, 51.44811012597332], ""type"": ""Point""}";51.44811012597332, 5.52049075548566
308223.0;Bestaand;E-flux;2.0;;Dopheide;"{""coordinates"": [5.4923408594601835, 51.42509394361833], ""type"": ""Point""}";51.42509394361833, 5.4923408594601835
308269.0;Aangevraagde locatie;Park n charge;2.0;;Schalmstraat;"{""coordinates"": [5.49097415427875, 51.42965507380858], ""type"": ""Point""}";51.42965507380858, 5.49097415427875
308215.0;Aangevraagde locatie;E-flux;2.0;2022-05-01T04:00:00+02:00;Marseillelaan;"{""coordinates"": [5.445671173057305, 51.47930453314832], ""type"": ""Point""}";51.47930453314832, 5.445671173057305
308051.0;Bestaand;Allego;2.0;2022-09-27T04:00:00+02:00;Busweg;"{""coordinates"": [5.494685971283782, 51.48394715009764], ""type"": ""Point""}";51.48394715009764, 5.494685971283782
308077.0;Bestaand;Park n charge;2.0;;Bouvigne 86;"{""coordinates"": [5.436974101468436, 51.42323607464075], ""type"": ""Point""}";51.42323607464075, 5.436974101468436
308280.0;Bestaand;E-flux;2.0;2022-09-15T04:00:00+02:00;Fabritiuslaan;"{""coordinates"": [5.512192847640805, 51.428806731494255], ""type"": ""Point""}";51.428806731494255, 5.512192847640805
308041.0;Bestaand;EVnetNL;2.0;;Noordzeelaan;"{""coordinates"": [5.466312457587452, 51.47816591564707], ""type"": ""Point""}";51.47816591564707, 5.466312457587452
308100.0;Bestaand;Allego;2.0;2022-11-01T02:00:00+01:00;Fosforstraat;"{""coordinates"": [5.446365646630597, 51.449588605093105], ""type"": ""Point""}";51.449588605093105, 5.446365646630597
308112.0;Bestaand;Allego;2.0;2022-09-20T04:00:00+02:00;Gaasterlandstraat;"{""coordinates"": [5.461438293360475, 51.476590674881066], ""type"": ""Point""}";51.476590674881066, 5.461438293360475
308128.0;Bestaand;Allego;2.0;2022-09-28T04:00:00+02:00;Peckiuslaan;"{""coordinates"": [5.431826038414278, 51.442830355406194], ""type"": ""Point""}";51.442830355406194, 5.431826038414278
308042.0;Bestaand;Allego;2.0;2022-10-18T04:00:00+02:00;Sionstraat;"{""coordinates"": [5.481190771533727, 51.472542433463], ""type"": ""Point""}";51.472542433463, 5.481190771533727
308043.0;Bestaand;Allego;2.0;;Jan van Boonenstraat;"{""coordinates"": [5.472581146029269, 51.45879845285628], ""type"": ""Point""}";51.45879845285628, 5.472581146029269
308081.0;Bestaand;Allego;2.0;2022-08-18T04:00:00+02:00;Eratolaan;"{""coordinates"": [5.497779420089621, 51.46334397706242], ""type"": ""Point""}";51.46334397706242, 5.497779420089621
308390.0;Bestaand;Allego;2.0;2023-02-13T02:00:00+01:00;Kamerlingh Onnesstraat 25;"{""coordinates"": [5.457787935626069, 51.45700186093827], ""type"": ""Point""}";51.45700186093827, 5.457787935626069
308448.0;Bestaand;OPCHARGE;2.0;2023-05-02T04:00:00+02:00;Haringvliet 76;"{""coordinates"": [5.427592947223864, 51.47610556519538], ""type"": ""Point""}";51.47610556519538, 5.427592947223864
308450.0;Bestaand;Vattenfall;2.0;2023-05-02T04:00:00+02:00;Cahorslaan;"{""coordinates"": [5.440616366239286, 51.481213880941546], ""type"": ""Point""}";51.481213880941546, 5.440616366239286
308466.0;Bestaand;OPCHARGE;2.0;2023-05-04T04:00:00+02:00;Van Renesseweg;"{""coordinates"": [5.511821227641621, 51.42531248210192], ""type"": ""Point""}";51.42531248210192, 5.511821227641621
308470.0;;;;;;"{""coordinates"": [5.484712118957882, 51.43097506280464], ""type"": ""Point""}";51.43097506280464, 5.484712118957882
308478.0;Bestaand;Vattenfall;2.0;2023-06-28T04:00:00+02:00;Reynhovestraat 26;"{""coordinates"": [5.466049864696508, 51.47024888112054], ""type"": ""Point""}";51.47024888112054, 5.466049864696508
308499.0;Bestaand;OPCHARGE;2.0;2023-08-03T04:00:00+02:00;Perzikstraat 29;"{""coordinates"": [5.499765975824583, 51.48091610608683], ""type"": ""Point""}";51.48091610608683, 5.499765975824583
308520.0;Aangevraagde locatie;Park n charge;2.0;2023-09-07T04:00:00+02:00;wielantstraat 11;"{""coordinates"": [5.439608699124091, 51.44012627769165], ""type"": ""Point""}";51.44012627769165, 5.439608699124091
308550.0;Bestaand;Park n charge;2.0;2023-12-07T02:00:00+01:00;Cherubinilaan;"{""coordinates"": [5.4533803854413305, 51.42883691141614], ""type"": ""Point""}";51.42883691141614, 5.4533803854413305
308553.0;Bestaand;Vattenfall;2.0;2023-10-30T02:00:00+01:00;Duinbeek;"{""coordinates"": [5.44235111100205, 51.42571280165467], ""type"": ""Point""}";51.42571280165467, 5.44235111100205
308560.0;Bestaand;OPCHARGE;2.0;2023-11-01T02:00:00+01:00;D’r Holtroplaan 14-28;"{""coordinates"": [5.430532304248332, 51.43939985028508], ""type"": ""Point""}";51.43939985028508, 5.430532304248332
308416.0;;Allego;2.0;2023-02-10T02:00:00+01:00;Roerstraat;"{""coordinates"": [5.430692288607646, 51.482843844242296], ""type"": ""Point""}";51.482843844242296, 5.430692288607646
308432.0;Bestaand;Allego;2.0;2023-02-27T02:00:00+01:00;Jan Tooropstraat;"{""coordinates"": [5.5059737660797765, 51.440136404977764], ""type"": ""Point""}";51.440136404977764, 5.5059737660797765
308457.0;Bestaand;OPCHARGE;2.0;2023-05-02T04:00:00+02:00;Staalstraat;"{""coordinates"": [5.4628521555937875, 51.46443671983323], ""type"": ""Point""}";51.46443671983323, 5.4628521555937875
308475.0;Bestaand;Vattenfall;2.0;2023-06-28T04:00:00+02:00;Koning Markweg 5;"{""coordinates"": [5.468081429321033, 51.47293717068098], ""type"": ""Point""}";51.47293717068098, 5.468081429321033
308526.0;Bestaand;OPCHARGE;2.0;2023-09-20T04:00:00+02:00;Mortiergranaten 69;"{""coordinates"": [5.520231723675896, 51.44535402029121], ""type"": ""Point""}";51.44535402029121, 5.520231723675896
308543.0;Aangevraagde locatie;Park n charge;2.0;2023-10-18T04:00:00+02:00;Roverbruidegom;"{""coordinates"": [5.481668191295898, 51.4900839521375], ""type"": ""Point""}";51.4900839521375, 5.481668191295898
308571.0;Bestaand;OPCHARGE;2.0;2023-11-07T02:00:00+01:00;Waterlinie;"{""coordinates"": [5.399951745343548, 51.43746980001523], ""type"": ""Point""}";51.43746980001523, 5.399951745343548
308468.0;Bestaand;Allego;2.0;2023-05-04T04:00:00+02:00;Jan van Eyckgracht;"{""coordinates"": [5.5095725126468285, 51.429609669608155], ""type"": ""Point""}";51.429609669608155, 5.5095725126468285
308500.0;Bestaand;Park n charge;2.0;2023-08-03T04:00:00+02:00;Houtstraat;"{""coordinates"": [5.474701952564, 51.44570930847756], ""type"": ""Point""}";51.44570930847756, 5.474701952564
308515.0;;;;;;"{""coordinates"": [5.449877783808457, 51.419294872140185], ""type"": ""Point""}";51.419294872140185, 5.449877783808457
308527.0;Bestaand;OPCHARGE;2.0;2023-09-20T04:00:00+02:00;Lakerstraat t.h. HU 4;"{""coordinates"": [5.489742626878258, 51.440215899728294], ""type"": ""Point""}";51.440215899728294, 5.489742626878258
308456.0;Bestaand;OPCHARGE;2.0;2023-07-17T04:00:00+02:00;Venuslaan;"{""coordinates"": [5.489679027701471, 51.47421458024871], ""type"": ""Point""}";51.47421458024871, 5.489679027701471
308461.0;Bestaand;Allego;2.0;2023-05-02T04:00:00+02:00;Waterlinie;"{""coordinates"": [5.401110161478387, 51.43867622774799], ""type"": ""Point""}";51.43867622774799, 5.401110161478387
308552.0;Bestaand;Vattenfall;2.0;2023-10-30T02:00:00+01:00;Ruwenberg;"{""coordinates"": [5.44152586615214, 51.424714013808874], ""type"": ""Point""}";51.424714013808874, 5.44152586615214
308555.0;Bestaand;OPCHARGE;2.0;2023-10-30T02:00:00+01:00;Martin Luther Kingstraat;"{""coordinates"": [5.444417248635804, 51.42610588656768], ""type"": ""Point""}";51.42610588656768, 5.444417248635804
308565.0;Bestaand;Vattenfall;2.0;2023-11-07T02:00:00+01:00;Graspol;"{""coordinates"": [5.414816084198332, 51.44188607607546], ""type"": ""Point""}";51.44188607607546, 5.414816084198332
308592.0;Bestaand;OPCHARGE;2.0;2023-11-15T02:00:00+01:00;Kastelenplein;"{""coordinates"": [5.443770047218459, 51.419261569061895], ""type"": ""Point""}";51.419261569061895, 5.443770047218459
308446.0;Bestaand;OPCHARGE;2.0;2023-04-25T04:00:00+02:00;Tilburgsere oost;"{""coordinates"": [5.443470215551552, 51.44416051940126], ""type"": ""Point""}";51.44416051940126, 5.443470215551552
308528.0;Bestaand;Vattenfall;2.0;2023-09-25T04:00:00+02:00;Mercuriuslaan;"{""coordinates"": [5.492181983049646, 51.47207634010996], ""type"": ""Point""}";51.47207634010996, 5.492181983049646
308542.0;Bestaand;Park n charge;2.0;2023-10-16T04:00:00+02:00;Potgieterstraat;"{""coordinates"": [5.475327647898955, 51.43024186968496], ""type"": ""Point""}";51.43024186968496, 5.475327647898955
308577.0;;;;;;"{""coordinates"": [5.430272469825837, 51.47749155650037], ""type"": ""Point""}";51.47749155650037, 5.430272469825837
308579.0;;;;;;"{""coordinates"": [5.430272469825837, 51.47749155650037], ""type"": ""Point""}";51.47749155650037, 5.430272469825837
308596.0;Bestaand;Vattenfall;2.0;2023-11-15T02:00:00+01:00;Beemdstraat;"{""coordinates"": [5.4493353310322, 51.42944779335076], ""type"": ""Point""}";51.42944779335076, 5.4493353310322
308597.0;Bestaand;Vattenfall;2.0;2023-11-15T02:00:00+01:00;Dillenburgstraat;"{""coordinates"": [5.433857457958189, 51.42539268379421], ""type"": ""Point""}";51.42539268379421, 5.433857457958189
308405.0;Bestaand;E-flux;2.0;;Tuinstraat 21;"{""coordinates"": [5.488170347808217, 51.43057793469311], ""type"": ""Point""}";51.43057793469311, 5.488170347808217
308384.0;Bestaand;Park n charge;2.0;2023-02-13T02:00:00+01:00;Creonlaan 71;"{""coordinates"": [5.488880781952135, 51.458565120393054], ""type"": ""Point""}";51.458565120393054, 5.488880781952135
308447.0;Bestaand;OPCHARGE;2.0;2023-05-02T04:00:00+02:00;Rijnstraat;"{""coordinates"": [5.428766006929775, 51.479303455586205], ""type"": ""Point""}";51.479303455586205, 5.428766006929775
308489.0;Bestaand;Park n charge;2.0;2023-07-25T04:00:00+02:00;Meerenakkerweg;"{""coordinates"": [5.4405223168195, 51.42799698593022], ""type"": ""Point""}";51.42799698593022, 5.4405223168195
308525.0;Bestaand;OPCHARGE;2.0;2023-09-18T04:00:00+02:00;Kreeftstraat 71;"{""coordinates"": [5.466155121075293, 51.425390582501294], ""type"": ""Point""}";51.425390582501294, 5.466155121075293
308531.0;Bestaand;Dutchcharge;2.0;2023-09-26T04:00:00+02:00;Heideveldstraat;"{""coordinates"": [5.4953758286101735, 51.42127036879851], ""type"": ""Point""}";51.42127036879851, 5.4953758286101735
308535.0;Bestaand;OPCHARGE;2.0;2023-10-11T04:00:00+02:00;De Stoutheuvel;"{""coordinates"": [5.492478755746435, 51.48066409084076], ""type"": ""Point""}";51.48066409084076, 5.492478755746435
308406.0;Bestaand;E-flux;2.0;2023-02-13T02:00:00+01:00;Dr Berlagelaan 59;"{""coordinates"": [5.461598144292682, 51.46196712226434], ""type"": ""Point""}";51.46196712226434, 5.461598144292682
308429.0;Bestaand;OPCHARGE;2.0;2023-02-15T02:00:00+01:00;Sallandlaan;"{""coordinates"": [5.460066248358832, 51.47811264615805], ""type"": ""Point""}";51.47811264615805, 5.460066248358832
308442.0;Bestaand;Allego;2.0;2023-04-04T04:00:00+02:00;Esperenkamp;"{""coordinates"": [5.491758823870077, 51.484405547017026], ""type"": ""Point""}";51.484405547017026, 5.491758823870077
308544.0;;Vattenfall;2.0;;Roverbruidegom;"{""coordinates"": [5.483738191516798, 51.488811530498616], ""type"": ""Point""}";51.488811530498616, 5.483738191516798
308400.0;Bestaand;OPCHARGE;2.0;;St Catharinastraat 37;"{""coordinates"": [5.472319911097897, 51.436096608654516], ""type"": ""Point""}";51.436096608654516, 5.472319911097897
308487.0;Bestaand;Park n charge;2.0;2023-07-25T04:00:00+02:00;Doelenstraat 1;"{""coordinates"": [5.454180558203196, 51.44308247592179], ""type"": ""Point""}";51.44308247592179, 5.454180558203196
308506.0;Aangevraagde locatie;OPCHARGE;2.0;2023-08-01T04:00:00+02:00;Lamastraat;"{""coordinates"": [5.506830225134578, 51.41878222551721], ""type"": ""Point""}";51.41878222551721, 5.506830225134578
308534.0;Bestaand;Vattenfall;2.0;2023-10-11T04:00:00+02:00;Stoutheuvel 92B;"{""coordinates"": [5.49296779407639, 51.48274653539688], ""type"": ""Point""}";51.48274653539688, 5.49296779407639
308548.0;;OPCHARGE;2.0;2023-10-18T04:00:00+02:00;Opera 106;"{""coordinates"": [5.471998072526337, 51.490412198476136], ""type"": ""Point""}";51.490412198476136, 5.471998072526337
308554.0;Bestaand;Park n charge;2.0;2023-10-30T02:00:00+01:00;Zuidewijn;"{""coordinates"": [5.4400520759328375, 51.42470631413551], ""type"": ""Point""}";51.42470631413551, 5.4400520759328375
308556.0;Bestaand;;;2023-10-31T02:00:00+01:00;Jacob Romanstraat;"{""coordinates"": [5.467022254684142, 51.461170755570144], ""type"": ""Point""}";51.461170755570144, 5.467022254684142
308604.0;Bestaand;Vattenfall;2.0;2023-11-23T02:00:00+01:00;Camphuysenstraat;"{""coordinates"": [5.467454598303867, 51.42681171746855], ""type"": ""Point""}";51.42681171746855, 5.467454598303867
